	index	score	token	sentence	model	dimension	pos_tag	sentiment	rsv	word
1	1	0.0678710788488388	45220	2	0	chinos		NEG	9	ignorantes
2	2	0.05996551364660263	21405	2	0	chinos		NEG	8	ladrones
3	3	0.04102851822972298	36396	2	0	chinos		NEG	7	gilipollas
4	4	0.036135684698820114	5442	2	0	chinos		POS	6	artistas
5	5	0.03154266998171806	16111	2	0	chinos		NEG	5	santos
6	6	0.026052139699459076	48316	2	0	chinos		NEG	4	idiotas
7	7	0.024833133444190025	48968	2	0	chinos		NEG	3	chorizos
8	8	0.024302726611495018	20782	2	0	chinos		NEG	2	asesinos
9	9	0.018994085490703583	21629	2	0	chinos		NEU	1	listos
0	0	0.03484174236655235	24579	3	0	chinos		NEG	10	tontos
1	1	0.032269734889268875	26014	3	0	chinos		NEG	9	racistas
2	2	0.030696092173457146	40224	3	0	chinos		POS	8	bienvenidos
3	3	0.030569538474082947	5251	3	0	chinos		POS	7	buenos
4	4	0.023544780910015106	10782	3	0	chinos		POS	6	ricos
5	5	0.021492935717105865	7817	3	0	chinos		NEG	5	malos
6	6	0.01969268172979355	7481	3	0	chinos		NEG	4	inmigrantes
7	7	0.016843192279338837	36396	3	0	chinos		NEG	3	gilipollas
8	8	0.015469233505427837	10940	3	0	chinos		NEG	2	iguales
9	9	0.015332457609474659	13012	3	0	chinos		POS	1	felices
0	0	0.04449716955423355	36396	4	0	chinos		NEG	10	gilipollas
1	1	0.04107152298092842	24579	4	0	chinos		NEG	9	tontos
2	2	0.03728684410452843	10940	4	0	chinos		NEG	8	iguales
3	3	0.03664771094918251	13012	4	0	chinos		POS	7	felices
4	4	0.02632531151175499	48316	4	0	chinos		NEG	6	idiotas
5	5	0.02038177289068699	26014	4	0	chinos		NEG	5	racistas
6	6	0.016678372398018837	25396	4	0	chinos		NEG	4	esclavos
7	7	0.01641053892672062	2656	4	0	chinos		NEU	3	españoles
8	8	0.015367064625024796	8349	4	0	chinos		NEU	2	extranjeros
9	9	0.01425138209015131	5251	4	0	chinos		POS	1	buenos
0	0	0.04625957831740379	13012	5	0	chinos		POS	10	felices
1	1	0.025913968682289124	24579	5	0	chinos		NEG	9	tontos
2	2	0.024464290589094162	467	5	0	chinos		NEU	8	más
3	3	0.02422190271317959	40224	5	0	chinos		POS	7	bienvenidos
4	4	0.023101648315787315	5251	5	0	chinos		POS	6	buenos
5	5	0.022369245067238808	36396	5	0	chinos		NEG	5	gilipollas
6	6	0.022269755601882935	16637	5	0	chinos		NEG	4	chinos
7	7	0.021665213629603386	10782	5	0	chinos		POS	3	ricos
8	8	0.018850214779376984	8349	5	0	chinos		NEU	2	extranjeros
9	9	0.015330182388424873	28172	5	0	chinos		POS	1	geniales
0	0	0.41435229778289795	10940	6	0	chinos		NEG	10	iguales
1	1	0.04317336902022362	5251	6	0	chinos		POS	9	buenos
2	2	0.028948375955224037	13012	6	0	chinos		POS	8	felices
3	3	0.02570752054452896	974	6	0	chinos		NEG	7	así
4	4	0.023751070722937584	10782	6	0	chinos		NEU	6	ricos
5	5	0.021277282387018204	5767	6	0	chinos		NEG	5	asi
6	6	0.018540622666478157	16637	6	0	chinos		NEG	4	chinos
7	7	0.014567156322300434	7817	6	0	chinos		NEG	3	malos
8	8	0.012324967421591282	2656	6	0	chinos		NEU	2	españoles
9	9	0.011945989914238453	24579	6	0	chinos		NEG	1	tontos
0	0	0.08695001900196075	13012	7	0	chinos		POS	10	felices
1	1	0.06500831991434097	6500	7	0	chinos		NEG	9	afectados
2	2	0.05370420962572098	10782	7	0	chinos		POS	8	ricos
3	3	0.04922862350940704	21629	7	0	chinos		NEU	7	listos
4	4	0.02994365058839321	8452	7	0	chinos		NEG	6	interesados
5	5	0.021071847528219223	32757	7	0	chinos		NEG	5	perjudicados
6	6	0.020512856543064117	45663	7	0	chinos		POS	4	exitosos
7	7	0.019545134156942368	28932	7	0	chinos		POS	3	solidarios
8	8	0.019218750298023224	12762	7	0	chinos		NEU	2	preparados
9	9	0.016627635806798935	44664	7	0	chinos		POS	1	guapos
0	0	0.21149054169654846	6500	8	0	chinos		NEG	10	afectados
1	1	0.05889414623379707	32757	8	0	chinos		NEG	9	perjudicados
2	2	0.0506981760263443	10782	8	0	chinos		POS	8	ricos
3	3	0.0486757718026638	6642	8	0	chinos		NEU	7	numerosos
4	4	0.027392134070396423	38131	8	0	chinos		NEU	6	beneficiados
5	5	0.02314339019358158	9859	8	0	chinos		NEG	5	pobres
6	6	0.016432875767350197	18293	8	0	chinos		NEG	4	peligrosos
7	7	0.01588692143559456	40360	8	0	chinos		NEU	3	buscados
8	8	0.015875864773988724	8452	8	0	chinos		NEG	2	interesados
9	9	0.014735505916178226	2635	8	0	chinos		POS	1	importantes
0	0	0.15117564797401428	10782	9	0	chinos		POS	10	ricos
1	1	0.061668362468481064	9859	9	0	chinos		NEG	9	pobres
2	2	0.05768343061208725	13012	9	0	chinos		POS	8	felices
3	3	0.047938961535692215	6500	9	0	chinos		NEG	7	afectados
4	4	0.041271183639764786	28932	9	0	chinos		POS	6	solidarios
5	5	0.020260708406567574	14661	9	0	chinos		POS	5	inteligentes
6	6	0.017751310020685196	32757	9	0	chinos		NEG	4	perjudicados
7	7	0.013108345679938793	35425	9	0	chinos		POS	3	afortunados
8	8	0.012649894692003727	7478	9	0	chinos		NEU	2	activos
9	9	0.011490602046251297	7423	9	0	chinos		NEU	1	seguros
0	0	0.06855333596467972	6500	10	0	chinos		NEG	10	afectados
1	1	0.053340330719947815	6642	10	0	chinos		NEU	9	numerosos
2	2	0.03318846970796585	40360	10	0	chinos		NEU	8	buscados
3	3	0.030692385509610176	7478	10	0	chinos		NEU	7	activos
4	4	0.028859732672572136	24627	10	0	chinos		NEU	6	solicitados
5	5	0.02882944606244564	8452	10	0	chinos		NEU	5	interesados
6	6	0.02731967717409134	10782	10	0	chinos		POS	4	ricos
7	7	0.027132056653499603	33928	10	0	chinos		NEG	3	demandados
8	8	0.026361271739006042	9096	10	0	chinos		NEG	2	viajeros
9	9	0.02257968671619892	14364	10	0	chinos		POS	1	fieles
0	0	0.31536880135536194	5251	11	0	chinos		POS	10	buenos
1	1	0.09575335681438446	10782	11	0	chinos		POS	9	ricos
2	2	0.035264112055301666	18206	11	0	chinos		POS	8	bonitos
3	3	0.030811719596385956	21835	11	0	chinos		NEU	7	curiosos
4	4	0.02711775340139866	32359	11	0	chinos		POS	6	monos
5	5	0.024448808282613754	44664	11	0	chinos		POS	5	guapos
6	6	0.019853437319397926	18711	11	0	chinos		NEG	4	caros
7	7	0.01876005530357361	15342	11	0	chinos		NEU	3	modernos
8	8	0.018432695418596268	39679	11	0	chinos		POS	2	amables
9	9	0.01570924185216427	7756	11	0	chinos		NEU	1	originales
0	0	0.06839900463819504	32228	12	0	chinos		NEG	10	cerdos
1	1	0.04490968585014343	21405	12	0	chinos		NEG	9	ladrones
2	2	0.041626665741205215	5442	12	0	chinos		POS	8	artistas
3	3	0.03644931688904762	16111	12	0	chinos		NEG	7	santos
4	4	0.031259577721357346	48968	12	0	chinos		NEG	6	chorizos
5	5	0.027261190116405487	20185	12	0	chinos		NEG	5	nazis
6	6	0.026571616530418396	36396	12	0	chinos		NEG	4	gilipollas
7	7	0.021135501563549042	41403	12	0	chinos		POS	3	genios
8	8	0.019385503605008125	7817	12	0	chinos		NEG	2	malos
9	9	0.018787693232297897	32359	12	0	chinos		NEG	1	monos
0	0	0.08809512108564377	28172	0	0	japoneses		POS	10	geniales
1	1	0.046599313616752625	1938	0	0	japoneses		POS	9	mejores
2	2	0.044727448374032974	5251	0	0	japoneses		POS	8	buenos
3	3	0.028950348496437073	7817	0	0	japoneses		NEG	7	malos
4	4	0.020476868376135826	28061	0	0	japoneses		POS	6	maravillosos
5	5	0.01948784850537777	5767	0	0	japoneses		NEG	5	asi
6	6	0.01861383579671383	11864	0	0	japoneses		NEG	4	peores
7	7	0.014585128985345364	36396	0	0	japoneses		NEG	3	gilipollas
8	8	0.014275888912379742	24579	0	0	japoneses		NEG	2	tontos
9	9	0.013339003548026085	974	0	0	japoneses		NEG	1	así
0	0	0.05633322149515152	13012	1	0	japoneses		POS	10	felices
1	1	0.04342791810631752	5767	1	0	japoneses		NEU	9	asi
2	2	0.03497810661792755	5251	1	0	japoneses		POS	8	buenos
3	3	0.03385235369205475	28172	1	0	japoneses		POS	7	geniales
4	4	0.025687113404273987	1938	1	0	japoneses		POS	6	mejores
5	5	0.02522701397538185	7817	1	0	japoneses		NEG	5	malos
6	6	0.022321118041872978	24579	1	0	japoneses		NEG	4	tontos
7	7	0.018958617001771927	36396	1	0	japoneses		NEG	3	gilipollas
8	8	0.018294963985681534	10782	1	0	japoneses		POS	2	ricos
9	9	0.014107521623373032	10940	1	0	japoneses		NEG	1	iguales
0	0	0.06980230659246445	32228	2	0	japoneses		NEG	10	cerdos
1	1	0.050101056694984436	5442	2	0	japoneses		POS	9	artistas
2	2	0.0404374822974205	45220	2	0	japoneses		NEG	8	ignorantes
3	3	0.039990317076444626	16111	2	0	japoneses		NEG	7	santos
4	4	0.03717687726020813	36396	2	0	japoneses		NEG	6	gilipollas
5	5	0.03337933495640755	21405	2	0	japoneses		NEG	5	ladrones
6	6	0.023458972573280334	47442	2	0	japoneses		NEG	4	bestias
7	7	0.023409893736243248	41403	2	0	japoneses		POS	3	genios
8	8	0.02047927863895893	48316	2	0	japoneses		NEG	2	idiotas
9	9	0.02046816796064377	20782	2	0	japoneses		NEG	1	asesinos
0	0	0.04034285992383957	40224	3	0	japoneses		POS	10	bienvenidos
1	1	0.02936195209622383	7481	3	0	japoneses		NEG	9	inmigrantes
2	2	0.024405861273407936	26014	3	0	japoneses		NEG	8	racistas
3	3	0.02435438334941864	10782	3	0	japoneses		POS	7	ricos
4	4	0.02227207086980343	5251	3	0	japoneses		POS	6	buenos
5	5	0.019856315106153488	13012	3	0	japoneses		POS	5	felices
6	6	0.019605770707130432	8349	3	0	japoneses		NEU	4	extranjeros
7	7	0.01531707402318716	9859	3	0	japoneses		NEG	3	pobres
8	8	0.014867963269352913	24579	3	0	japoneses		NEG	2	tontos
9	9	0.014517911709845066	2656	3	0	japoneses		NEU	1	españoles
0	0	0.039606720209121704	974	4	0	japoneses		NEU	10	así
1	1	0.03790167346596718	13012	4	0	japoneses		POS	9	felices
2	2	0.030140947550535202	36396	4	0	japoneses		NEG	8	gilipollas
3	3	0.02528308890759945	10940	4	0	japoneses		NEG	7	iguales
4	4	0.02279362455010414	24579	4	0	japoneses		NEG	6	tontos
5	5	0.015475582331418991	48316	4	0	japoneses		NEG	5	idiotas
6	6	0.01212991215288639	8349	4	0	japoneses		NEU	4	extranjeros
7	7	0.011541050858795643	466	4	0	japoneses		NEU	3	como
8	8	0.011098305694758892	23855	4	0	japoneses		NEU	2	japoneses
9	9	0.011071913875639439	364	4	0	japoneses		NEU	1	los
0	0	0.042493678629398346	13012	5	0	japoneses		POS	10	felices
1	1	0.02948058396577835	467	5	0	japoneses		NEU	9	más
2	2	0.018682576715946198	10782	5	0	japoneses		POS	8	ricos
3	3	0.01849881187081337	8349	5	0	japoneses		NEU	7	extranjeros
4	4	0.018313657492399216	5251	5	0	japoneses		POS	6	buenos
5	5	0.01830267533659935	974	5	0	japoneses		NEU	5	así
6	6	0.01828770525753498	364	5	0	japoneses		NEU	4	los
7	7	0.01733032800257206	40224	5	0	japoneses		POS	3	bienvenidos
8	8	0.013833567500114441	23855	5	0	japoneses		NEU	2	japoneses
9	9	0.013753817416727543	28172	5	0	japoneses		POS	1	geniales
0	0	0.24741609394550323	10940	6	0	japoneses		NEG	10	iguales
1	1	0.038903508335351944	5767	6	0	japoneses		NEU	9	asi
2	2	0.03815241530537605	5251	6	0	japoneses		POS	8	buenos
3	3	0.036247674375772476	23855	6	0	japoneses		NEU	7	japoneses
4	4	0.035980548709630966	974	6	0	japoneses		NEU	6	así
5	5	0.030416246503591537	13012	6	0	japoneses		POS	5	felices
6	6	0.021302713081240654	7817	6	0	japoneses		NEG	4	malos
7	7	0.01518563088029623	28172	6	0	japoneses		POS	3	geniales
8	8	0.01359163410961628	10782	6	0	japoneses		POS	2	ricos
9	9	0.011271820403635502	34754	6	0	japoneses		NEG	1	raros
0	0	0.08217828720808029	6500	7	0	japoneses		NEG	10	afectados
1	1	0.05583778768777847	13012	7	0	japoneses		POS	9	felices
2	2	0.031452640891075134	8452	7	0	japoneses		NEU	8	interesados
3	3	0.027277734130620956	10782	7	0	japoneses		POS	7	ricos
4	4	0.025865081697702408	21629	7	0	japoneses		NEU	6	listos
5	5	0.023057375103235245	45663	7	0	japoneses		POS	5	exitosos
6	6	0.022449631243944168	7478	7	0	japoneses		NEU	4	activos
7	7	0.019411617890000343	32757	7	0	japoneses		NEG	3	perjudicados
8	8	0.01821141317486763	19208	7	0	japoneses		NEU	2	rápidos
9	9	0.017895299941301346	12762	7	0	japoneses		NEU	1	preparados
0	0	0.2295989990234375	6500	8	0	japoneses		NEG	10	afectados
1	1	0.07852150499820709	6642	8	0	japoneses		NEU	9	numerosos
2	2	0.04978646710515022	32757	8	0	japoneses		NEG	8	perjudicados
3	3	0.026321910321712494	10782	8	0	japoneses		POS	7	ricos
4	4	0.024591758847236633	38131	8	0	japoneses		NEU	6	beneficiados
5	5	0.019670667126774788	9859	8	0	japoneses		NEG	5	pobres
6	6	0.01927345059812069	40360	8	0	japoneses		NEU	4	buscados
7	7	0.016510896384716034	7478	8	0	japoneses		NEU	3	activos
8	8	0.015560110099613667	8452	8	0	japoneses		NEU	2	interesados
9	9	0.012337595224380493	45663	8	0	japoneses		POS	1	exitosos
0	0	0.09660158306360245	10782	9	0	japoneses		POS	10	ricos
1	1	0.06345299631357193	13012	9	0	japoneses		POS	9	felices
2	2	0.03949004411697388	6500	9	0	japoneses		NEG	8	afectados
3	3	0.03639867156744003	9859	9	0	japoneses		NEG	7	pobres
4	4	0.026375724002718925	28932	9	0	japoneses		POS	6	solidarios
5	5	0.020414378494024277	14661	9	0	japoneses		POS	5	inteligentes
6	6	0.01991286128759384	7478	9	0	japoneses		NEU	4	activos
7	7	0.01374825555831194	35425	9	0	japoneses		POS	3	afortunados
8	8	0.012594602070748806	7423	9	0	japoneses		NEU	2	seguros
9	9	0.012404958717525005	19208	9	0	japoneses		NEU	1	rápidos
0	0	0.07870938628911972	6642	10	0	japoneses		NEU	10	numerosos
1	1	0.05340497940778732	6500	10	0	japoneses		NEG	9	afectados
2	2	0.04463144764304161	24627	10	0	japoneses		NEU	8	solicitados
3	3	0.041200846433639526	14364	10	0	japoneses		POS	7	fieles
4	4	0.03178724646568298	40360	10	0	japoneses		NEU	6	buscados
5	5	0.03108004853129387	33928	10	0	japoneses		NEU	5	demandados
6	6	0.029090192168951035	7478	10	0	japoneses		NEU	4	activos
7	7	0.024901008233428	9096	10	0	japoneses		NEU	3	viajeros
8	8	0.023575935512781143	8452	10	0	japoneses		NEU	2	interesados
9	9	0.02288883551955223	9131	10	0	japoneses		NEU	1	habituales
0	0	0.30223479866981506	5251	11	0	japoneses		POS	10	buenos
1	1	0.037899427115917206	10782	11	0	japoneses		POS	9	ricos
2	2	0.03449607267975807	32359	11	0	japoneses		POS	8	monos
3	3	0.030964074656367302	21629	11	0	japoneses		NEU	7	listos
4	4	0.030866926535964012	21835	11	0	japoneses		NEU	6	curiosos
5	5	0.02493884228169918	44664	11	0	japoneses		POS	5	guapos
6	6	0.02414625883102417	7817	11	0	japoneses		NEG	4	malos
7	7	0.01983305811882019	14661	11	0	japoneses		POS	3	inteligentes
8	8	0.019152645021677017	23137	11	0	japoneses		POS	2	divertidos
9	9	0.017020458355545998	18206	11	0	japoneses		POS	1	bonitos
0	0	0.06563498824834824	32228	12	0	japoneses		NEG	10	cerdos
1	1	0.043269816786050797	5442	12	0	japoneses		POS	9	artistas
2	2	0.03698364272713661	16111	12	0	japoneses		NEG	8	santos
3	3	0.029870111495256424	41403	12	0	japoneses		POS	7	genios
4	4	0.024729162454605103	47442	12	0	japoneses		NEG	6	bestias
5	5	0.024081969633698463	32359	12	0	japoneses		NEG	5	monos
6	6	0.022871915251016617	36396	12	0	japoneses		NEG	4	gilipollas
7	7	0.018628139048814774	20588	12	0	japoneses		NEG	3	locos
8	8	0.018153900280594826	26166	12	0	japoneses		NEG	2	monstruos
9	9	0.017402829602360725	21405	12	0	japoneses		NEG	1	ladrones
0	0	0.0808480903506279	1938	0	0	coreanos		POS	10	mejores
1	1	0.05988970398902893	28172	0	0	coreanos		POS	9	geniales
2	2	0.04923205450177193	5251	0	0	coreanos		POS	8	buenos
3	3	0.018318716436624527	1733	0	0	coreanos		POS	7	grandes
4	4	0.01755775511264801	7817	0	0	coreanos		NEG	6	malos
5	5	0.016454219818115234	13966	0	0	coreanos		POS	5	espectaculares
6	6	0.015403076075017452	17634	0	0	coreanos		POS	4	campeones
7	7	0.014919714070856571	28061	0	0	coreanos		POS	3	maravillosos
8	8	0.014524468220770359	24601	0	0	coreanos		POS	2	perfectos
9	9	0.013507142663002014	9221	0	0	coreanos		POS	1	favoritos
0	0	0.04500306397676468	28172	1	0	coreanos		POS	10	geniales
1	1	0.04223580285906792	5251	1	0	coreanos		POS	9	buenos
2	2	0.03310826048254967	13012	1	0	coreanos		POS	8	felices
3	3	0.027447175234556198	1938	1	0	coreanos		POS	7	mejores
4	4	0.019064202904701233	364	1	0	coreanos		NEU	6	los
5	5	0.017386360093951225	5767	1	0	coreanos		NEU	5	asi
6	6	0.01678965613245964	10782	1	0	coreanos		POS	4	ricos
7	7	0.015048850327730179	7817	1	0	coreanos		NEG	3	malos
8	8	0.014064845629036427	28061	1	0	coreanos		POS	2	maravillosos
9	9	0.013970047235488892	14080	1	0	coreanos		POS	1	excelentes
0	0	0.09613656997680664	5442	2	0	coreanos		NEU	10	artistas
1	1	0.05331765115261078	32228	2	0	coreanos		NEG	9	cerdos
2	2	0.03859436884522438	16111	2	0	coreanos		NEG	8	santos
3	3	0.03064991720020771	41403	2	0	coreanos		POS	7	genios
4	4	0.03008938767015934	45220	2	0	coreanos		NEG	6	ignorantes
5	5	0.024802319705486298	36396	2	0	coreanos		NEG	5	gilipollas
6	6	0.021764805540442467	21405	2	0	coreanos		NEG	4	ladrones
7	7	0.02116047590970993	44812	2	0	coreanos		NEG	3	payasos
8	8	0.01758880354464054	24384	2	0	coreanos		NEG	2	salvajes
9	9	0.01742752641439438	21629	2	0	coreanos		NEU	1	listos
0	0	0.03968700021505356	12750	3	0	coreanos		NEG	10	ilegales
1	1	0.03251727670431137	40224	3	0	coreanos		POS	9	bienvenidos
2	2	0.025111425668001175	26014	3	0	coreanos		NEG	8	racistas
3	3	0.024338362738490105	7481	3	0	coreanos		NEG	7	inmigrantes
4	4	0.023240024223923683	10782	3	0	coreanos		NEU	6	ricos
5	5	0.022551044821739197	15615	3	0	coreanos		NEU	5	musulmanes
6	6	0.020657021552324295	25396	3	0	coreanos		NEG	4	esclavos
7	7	0.01853633113205433	364	3	0	coreanos		NEG	3	los
8	8	0.01612316071987152	9859	3	0	coreanos		NEG	2	pobres
9	9	0.014867063611745834	24579	3	0	coreanos		NEG	1	tontos
0	0	0.038402918726205826	13012	4	0	coreanos		POS	10	felices
1	1	0.03628561273217201	10940	4	0	coreanos		NEG	9	iguales
2	2	0.034894201904535294	36396	4	0	coreanos		NEG	8	gilipollas
3	3	0.02583448216319084	24579	4	0	coreanos		NEG	7	tontos
4	4	0.021042410284280777	48316	4	0	coreanos		NEG	6	idiotas
5	5	0.017448797821998596	25396	4	0	coreanos		NEG	5	esclavos
6	6	0.017287537455558777	974	4	0	coreanos		NEU	4	así
7	7	0.017277853563427925	26014	4	0	coreanos		NEG	3	racistas
8	8	0.015625420957803726	364	4	0	coreanos		NEU	2	los
9	9	0.013160170055925846	2656	4	0	coreanos		NEU	1	españoles
0	0	0.03525068238377571	13012	5	0	coreanos		POS	10	felices
1	1	0.025911835953593254	10782	5	0	coreanos		POS	9	ricos
2	2	0.022022098302841187	364	5	0	coreanos		NEU	8	los
3	3	0.020145872607827187	467	5	0	coreanos		NEU	7	más
4	4	0.01895972713828087	8349	5	0	coreanos		NEU	6	extranjeros
5	5	0.01867092028260231	24579	5	0	coreanos		NEG	5	tontos
6	6	0.016611939296126366	36396	5	0	coreanos		NEG	4	gilipollas
7	7	0.01600896194577217	1361	5	0	coreanos		NEU	3	mas
8	8	0.01568896323442459	40224	5	0	coreanos		POS	2	bienvenidos
9	9	0.013222876936197281	16637	5	0	coreanos		NEU	1	chinos
0	0	0.06380245834589005	10940	6	0	coreanos		NEG	10	iguales
1	1	0.042308010160923004	2656	6	0	coreanos		NEU	9	españoles
2	2	0.031072691082954407	40224	6	0	coreanos		POS	8	bienvenidos
3	3	0.028502415865659714	5251	6	0	coreanos		POS	7	buenos
4	4	0.02047969587147236	13012	6	0	coreanos		POS	6	felices
5	5	0.01656164973974228	10782	6	0	coreanos		NEU	5	ricos
6	6	0.016292039304971695	11941	6	0	coreanos		NEU	4	blancos
7	7	0.014782283455133438	13228	6	0	coreanos		NEG	3	negros
8	8	0.011544354259967804	17634	6	0	coreanos		POS	2	campeones
9	9	0.011078394949436188	5767	6	0	coreanos		NEU	1	asi
0	0	0.06224866211414337	6500	7	0	coreanos		NEG	10	afectados
1	1	0.042176589369773865	8452	7	0	coreanos		NEU	9	interesados
2	2	0.03951629251241684	21629	7	0	coreanos		NEU	8	listos
3	3	0.03666948899626732	13012	7	0	coreanos		POS	7	felices
4	4	0.02921782247722149	32757	7	0	coreanos		NEG	6	perjudicados
5	5	0.026800047606229782	10782	7	0	coreanos		POS	5	ricos
6	6	0.025937872007489204	45663	7	0	coreanos		POS	4	exitosos
7	7	0.023743391036987305	44664	7	0	coreanos		POS	3	guapos
8	8	0.022532589733600616	38131	7	0	coreanos		NEU	2	beneficiados
9	9	0.01949973776936531	12762	7	0	coreanos		NEU	1	preparados
0	0	0.30448752641677856	6500	8	0	coreanos		NEU	10	afectados
1	1	0.08374972641468048	32757	8	0	coreanos		NEG	9	perjudicados
2	2	0.05602644756436348	6642	8	0	coreanos		NEU	8	numerosos
3	3	0.02845671772956848	38131	8	0	coreanos		NEU	7	beneficiados
4	4	0.02179441787302494	16344	8	0	coreanos		NEU	6	vulnerables
5	5	0.021304337307810783	10782	8	0	coreanos		NEU	5	ricos
6	6	0.020483236759901047	9859	8	0	coreanos		NEG	4	pobres
7	7	0.01510255690664053	40360	8	0	coreanos		NEU	3	buscados
8	8	0.013842321000993252	38520	8	0	coreanos		NEG	2	perseguidos
9	9	0.013286891393363476	7478	8	0	coreanos		NEU	1	activos
0	0	0.08164769411087036	10782	9	0	coreanos		POS	10	ricos
1	1	0.06620057672262192	6500	9	0	coreanos		NEG	9	afectados
2	2	0.05749916657805443	13012	9	0	coreanos		POS	8	felices
3	3	0.0426773764193058	28932	9	0	coreanos		POS	7	solidarios
4	4	0.03801129758358002	9859	9	0	coreanos		NEG	6	pobres
5	5	0.024007469415664673	32757	9	0	coreanos		NEG	5	perjudicados
6	6	0.022047579288482666	7478	9	0	coreanos		NEU	4	activos
7	7	0.016620466485619545	35425	9	0	coreanos		POS	3	afortunados
8	8	0.01614765264093876	16344	9	0	coreanos		NEU	2	vulnerables
9	9	0.015901241451501846	14661	9	0	coreanos		POS	1	inteligentes
0	0	0.07305855304002762	6500	10	0	coreanos		NEU	10	afectados
1	1	0.06413787603378296	6642	10	0	coreanos		NEU	9	numerosos
2	2	0.031155629083514214	40360	10	0	coreanos		NEU	8	buscados
3	3	0.030867746099829674	24627	10	0	coreanos		NEU	7	solicitados
4	4	0.02968958206474781	7478	10	0	coreanos		NEU	6	activos
5	5	0.029644286260008812	8452	10	0	coreanos		NEU	5	interesados
6	6	0.02890697307884693	14364	10	0	coreanos		POS	4	fieles
7	7	0.028687680140137672	33928	10	0	coreanos		NEU	3	demandados
8	8	0.02605646289885044	10782	10	0	coreanos		POS	2	ricos
9	9	0.01922677271068096	38131	10	0	coreanos		NEU	1	beneficiados
0	0	0.5787011384963989	5251	11	0	coreanos		POS	10	buenos
1	1	0.03876246139407158	1733	11	0	coreanos		POS	9	grandes
2	2	0.03396819904446602	6959	11	0	coreanos		NEU	8	fuertes
3	3	0.02548678033053875	7817	11	0	coreanos		NEG	7	malos
4	4	0.015006671659648418	21629	11	0	coreanos		NEU	6	listos
5	5	0.013482576236128807	44664	11	0	coreanos		POS	5	guapos
6	6	0.009747982025146484	8444	11	0	coreanos		POS	4	superiores
7	7	0.00927251297980547	10782	11	0	coreanos		POS	3	ricos
8	8	0.009220476262271404	18206	11	0	coreanos		POS	2	bonitos
9	9	0.009035895578563213	27290	11	0	coreanos		NEU	1	parecidos
0	0	0.0780097022652626	5442	12	0	coreanos		POS	10	artistas
1	1	0.04642375558614731	32228	12	0	coreanos		NEG	9	cerdos
2	2	0.0433330200612545	41403	12	0	coreanos		POS	8	genios
3	3	0.04127187281847	17634	12	0	coreanos		POS	7	campeones
4	4	0.04123248904943466	16111	12	0	coreanos		NEG	6	santos
5	5	0.026925308629870415	1733	12	0	coreanos		POS	5	grandes
6	6	0.019679317250847816	20588	12	0	coreanos		NEG	4	locos
7	7	0.017024340108036995	47442	12	0	coreanos		NEG	3	bestias
8	8	0.01670859009027481	5251	12	0	coreanos		POS	2	buenos
9	9	0.016439542174339294	28117	12	0	coreanos		NEG	1	lobos
